Spot_ID,Trace_ID,X,Y,Z,Chrom,Chrom_Start,Chrom_End,Cell_ID,Distance_To_Lamina,Distance_To_Nucleolus
17748,439,87.5110497371291,136.788074591556,2.34444208893608,19,8055510,8155510,328,0.0315185689657277,4.46408085321829
17749,439,87.7433691115815,136.529736228502,2.11178091138907,19,9255510,9355510,328,0.0787988265206278,4.13987619609526
17750,439,87.4338137061416,136.497383076708,1.89775434115029,19,10015510,10115510,328,0.0824926200330921,4.36051173859243
17751,439,88.1782791415123,136.644594553686,2.20478102200871,19,10335510,10435510,328,0.0678605974806506,3.94350591161707
17752,439,88.7485204606461,136.963425242818,1.59550145744726,19,10755510,10855510,328,0.0771699560126066,4.01356911896502
17753,439,88.2842069855473,137.617839633314,0.653851697935045,19,11455510,11555510,328,0.327935425082977,4.97714653144122
17754,439,88.3071283953588,137.186847610201,2.02037301989824,19,12895510,12995510,328,0.0846080460193685,4.34460307444554
17755,439,87.6090423690414,136.293139051055,2.06649551766211,19,14895510,14995510,328,0.100342161752992,4.06984295872253
17756,439,87.9707116956125,136.810143828644,1.86544788886234,19,16335510,16435510,328,0.100994007496235,4.24664296603431
17757,439,86.7065947672217,136.658329426423,2.02097086948451,19,17195510,17295510,328,0.223155032793013,4.48931483445394
17758,439,87.6359270048798,136.417193917809,1.88592616906342,19,18075510,18175510,328,0.0974819552312834,4.16593812216361
17759,439,88.400527999944,137.341243516831,2.6497227641406,19,19555510,19655510,328,0.085476604205951,4.39005712899459
17760,439,86.2543846177242,136.817833042664,2.00158041066751,19,20915510,21015510,328,0.547965788232009,4.07153927603796
17761,439,86.4583649071213,137.044269525687,2.08825715951289,19,21995510,22095510,328,0.425898064508785,4.05855250498489
17762,439,86.745638080532,136.738488244788,2.30994532989139,19,22535510,22635510,328,0.0729514479871194,4.38933013919237
17763,439,86.623702763216,136.073373127591,2.05123859894788,19,23515510,23615510,328,0.17481895536751,4.67074454420339
17764,439,86.450667785404,136.726728626471,2.05472331631696,19,24535510,24635510,328,0.369872136198185,4.24987852236092
17765,439,88.2215491387082,137.179970962257,1.41603215016779,19,25235510,25335510,328,0.0791142635231074,4.47465116611014
17766,439,88.316257250869,136.726898926591,1.75382499159125,19,26475510,26575510,328,0.0630701892047382,4.00486194986476
17767,439,87.7302652737145,136.626078165071,1.45069302296289,19,28755510,28855510,328,0.0888923787564607,4.3084365553622
17768,439,87.5591410210855,136.855516748117,0.974794866704002,19,30335510,30435510,328,0.275091860293066,4.67528670398617
17769,439,88.1797240232081,136.588224844701,1.68008244838216,19,32175510,32275510,328,0.0937858348895062,3.9768376663264
17770,439,85.9903158639682,136.806603019481,1.9803480810928,19,32875510,32975510,328,0.741113095693821,3.90439269427595
17771,439,85.8179766992919,136.278274117209,1.6359897694704,19,33715510,33815510,328,1.02531732794211,4.26644312069752
17772,439,85.8101973685695,136.21663336349,1.82148906649498,19,34475510,34575510,328,0.905725585010856,4.23921059911679
17773,439,86.7353800304556,136.455322119011,1.56087659268459,19,35455510,35555510,328,0.563861199651292,4.78516808891791
17774,439,86.4926811403492,136.549856805989,1.6759825628586,19,36375510,36475510,328,0.584224806424261,4.51693585121423
17775,439,85.855783608762,136.26902453745,1.65103420653966,19,37035510,37135510,328,0.988220042818627,4.29088115951182
17776,439,89.0645181314268,136.833892146584,1.9508505804815,19,38275510,38375510,328,0.0581433041084286,3.70460868562062
17777,439,85.361002988886,136.264711178678,1.6351233036276,19,39795510,39895510,328,0.657678256999347,4.0080709113691
17778,439,86.3450597461339,136.472131727759,1.50763113701213,19,41215510,41315510,328,0.782507508522976,4.52861000418285
17779,439,86.2759078400456,136.456148244479,1.37419981859411,19,42775510,42875510,328,0.929923107784139,4.53990995278862
17780,439,86.7036508527794,136.716994987012,0.713535009882116,19,44343676,44443676,328,0.941640802046676,4.95023589684858
17781,439,85.3554869946224,136.287664060802,1.55933914914216,19,44755510,44855510,328,0.658345709204773,4.01903155597072
17782,439,86.4202126948003,136.57143379333,1.4343895708611,19,45355510,45455510,328,0.830076041380748,4.54229662594315
17783,439,86.4429392178174,136.61271685806,0.838776365281968,19,45855510,45955510,328,1.17999533300876,4.77429364139101
17784,439,87.0641295042043,136.589735174967,0.496047223926642,19,46235510,46335510,328,0.623516795773817,4.94758271650197
17785,439,86.1923393290717,136.467046844673,0.798713922904679,19,47175510,47275510,328,1.42162493754998,4.72056698489884
17786,439,87.7894542887294,136.248976010358,2.60876288959202,19,48995510,49095510,328,0.058098241256344,3.87196014664579
17787,439,85.5471006382075,136.488859207158,1.36090689164734,19,51535510,51635510,328,0.874917839180266,4.06067634220111
17788,439,85.7759400689885,136.165716319219,0.229328492673611,19,55775510,55875510,328,1.33848132759916,4.96175101858755
20082,500,90.1008955105898,140.351231933064,5.18604868779041,19,4190000,4290000,328,0.38272524709444,3.40209068940617
20083,500,89.3857198702913,139.443972257087,5.29281136616701,19,7195510,7295510,328,0.100443414354662,3.93282681408043
20084,500,90.0744575178408,139.699079260735,5.19709921376854,19,10015510,10115510,328,0.1960116790542,3.30934979274201
20085,500,89.6575686702008,139.58162890004,4.86114530054776,19,10335510,10435510,328,0.0967438871481404,3.76422047140725
20086,500,89.4576007438934,140.361356444908,5.80214725159417,19,11455510,11555510,328,0.0339680755865082,3.88677482257181
20087,500,89.1071721207663,139.911157054777,5.98145566378464,19,14895510,14995510,328,0.0340652935797402,4.1380127142479
20088,500,90.1368393220806,139.6799629647,5.52516306968741,19,16335510,16435510,328,0.232693954561557,3.16693263644403
20089,500,90.202190455806,138.669922150473,5.70273802518915,19,17195510,17295510,328,0.127638305355807,3.01926090954904
20090,500,89.8441265704189,139.540810971133,5.59141369698799,19,18075510,18175510,328,0.0557231563439415,3.42656261509487
20091,500,89.9609424906004,139.620698231453,5.48044582022434,19,20915510,21015510,328,0.119972247237065,3.34140892817708
20092,500,90.3257117691589,140.583667219492,4.63521544796455,19,21995510,22095510,328,0.642543123463397,3.41665942454677
20093,500,90.0587450743638,140.996520858981,5.16364314669059,19,23515510,23615510,328,0.537797258178004,3.67203155081801
20094,500,90.2797907256402,139.677607436135,5.43390877659514,19,24535510,24635510,328,0.343368226030278,3.05085152641193
20095,500,90.0176188877152,139.893634283798,5.41214347460968,19,25235510,25335510,328,0.156139215673786,3.33854540867048
20096,500,88.7220079332474,140.747896922805,5.61027762021433,19,26475510,26575510,328,0.0727199265981116,4.71421207210647
20097,500,89.7045668206296,140.387653575052,5.3046704359283,19,28755510,28855510,328,0.0783314935448418,3.76924630353859
20098,500,89.779950420229,141.393203006894,6.23957746831088,19,30335510,30435510,328,0.444807348114317,3.89979522934199
20099,500,89.4671385689225,139.997877346317,6.05541609489649,19,31135510,31235510,328,0.0992165592573511,3.78357682016628
20100,500,90.1001602413415,139.721041491192,5.67601715771295,19,32175510,32275510,328,0.237965970546759,3.17775257867198
20101,500,89.9137542639223,139.240514395881,5.76520906284311,19,32875510,32975510,328,0.0587844760176639,3.3226006686807
20102,500,90.2800411040973,139.228389492965,5.8943012444343,19,33715510,33815510,328,0.303820895037476,2.94285856350985
20103,500,89.8102305495805,139.396544900115,5.91092342750198,19,34475510,34575510,328,0.0696421335079763,3.40930524199402
20104,500,90.2209809574341,138.890880254322,6.03189773681677,19,35455510,35555510,328,0.141952189236844,2.98508327549948
20105,500,89.9995472802983,139.527623380514,5.808349410353,19,36375510,36475510,328,0.045260463597683,3.2383324653223
20106,500,89.5005174011955,139.264346619048,6.04260098419825,19,37035510,37135510,328,0.0920497111436081,3.70843421263979
20107,500,89.9651837300107,139.124045439001,6.10638734528084,19,38275510,38375510,328,0.0849635107078488,3.24111901273432
20108,500,89.4427656232146,140.14787706459,6.3867341796501,19,39795510,39895510,328,0.0187942370269972,3.81089093356023
20109,500,89.8035005101262,139.757596462833,6.2904529008195,19,41215510,41315510,328,0.0924645043435687,3.41044214523724
20110,500,90.2276365462302,141.721465102546,5.79900682779006,19,42775510,42875510,328,0.901541904823322,3.69857235731266
20111,500,90.1938888630656,140.327384737631,6.14584159165855,19,44343676,44443676,328,0.506656532430542,3.1250671250137
20112,500,89.9692372894386,139.597722222416,6.09832964815625,19,45355510,45455510,328,0.114393533156493,3.24920698517146
20113,500,90.0085104499023,140.21585179113,6.00288393873643,19,45855510,45955510,328,0.292026347501324,3.29440878509036
20114,500,89.7606201981792,139.847525697692,5.96144783608415,19,47175510,47275510,328,0.0238737151482065,3.48863081096491
20115,500,89.5909198969323,139.892994092301,6.01743795660045,19,48995510,49095510,328,0.0729736656440737,3.65368853361541
20116,500,90.1851450854344,141.044020670267,6.12191637592338,19,51535510,51635510,328,0.734656660625612,3.38830599287811
20117,500,90.4250341801315,139.595192992542,6.22534398955507,19,53255510,53355510,328,0.534889487457897,2.78689321955455
20118,500,88.7877496180323,140.191895692547,4.23508246739293,19,54435510,54535510,328,0.0767080971474639,4.85656411775145
20119,500,89.9537868850581,140.995643000516,4.91159713686907,19,56935510,57035510,328,0.409650291630594,3.81744059323328
20120,500,90.4997763164913,140.272686517033,5.30786298585064,19,58395510,58495510,328,0.738522936135966,2.98185877000016
20121,500,88.4888378714718,141.146153184457,4.48257678180184,19,60245312,60345312,328,0.0906778255685247,5.22570261578326
21166,527,110.546644219999,129.244904352776,1.77175535878763,19,4190000,4290000,411,1.41298542196044,0.62713536974974
21167,527,110.26289472947,129.081336725508,2.34441679148482,19,5890000,5990000,411,1.69537638172091,0.830327520398186
21168,527,109.743290530376,129.745430754948,1.36341800490182,19,7195510,7295510,411,0.899057069360617,0.996905034861639
21169,527,109.197933356157,129.784724035563,0.958663572137986,19,8055510,8155510,411,0.361393672883707,1.67213745758482
21170,527,109.17666853307,129.793967150626,0.718879799948955,19,9255510,9355510,411,0.153483458032967,1.8494539496505
21171,527,109.914261961209,129.688019954192,1.23802818035978,19,10015510,10115510,411,0.855731742366034,0.981466346580557
21172,527,110.444662302124,129.570395632669,1.69795617833351,19,10335510,10435510,411,1.39555406448944,0.412387506808572
21173,527,110.71668407827,129.523999039642,1.71379448870231,19,10755510,10855510,411,1.37223774217795,0.428449411474273
21174,527,110.76251980226,129.48138646414,0.973370527470152,19,14895510,14995510,411,0.648761389376605,0.88284919630905
21175,527,111.268737533703,129.669723136281,2.40668398140592,19,16335510,16435510,411,2.10581921131508,0.396314965538491
21176,527,110.809077291494,129.356575912936,1.72647744915819,19,17195510,17295510,411,1.36109196241464,0.55965466309554
21177,527,110.556249027057,129.595349840543,1.65128332830719,19,18075510,18175510,411,1.3388039571782,0.437083073727541
21178,527,109.111366653535,129.82584630474,1.44407985506658,19,20915510,21015510,411,0.662283243343542,1.49126847639623
21179,527,108.696985363608,129.697053218707,1.41923868919463,19,21995510,22095510,411,0.275659827053449,1.89124411151132
21180,527,108.445171057764,129.779812103406,1.15307440280744,19,22535510,22635510,411,0.0218685091745141,2.21848571016632
21181,527,108.336314446306,129.590219650989,1.63686497998598,19,23515510,23615510,411,0.0711183149494781,2.19445802112643
21182,527,108.905817971873,129.645177334534,1.85600645369753,19,24535510,24635510,411,0.592022355004306,1.5965708703501
21183,527,108.959707116583,129.756322360056,1.47332731909905,19,25235510,25335510,411,0.531173016093864,1.62279292283433
21184,527,109.206842507593,129.515789058316,0.769818502266465,19,26475510,26575510,411,0.206872790405494,1.81699622915082
21185,527,111.550140387924,129.679142279434,2.33221602715918,19,28755510,28855510,411,2.09954465486093,0.325195664815799
21186,527,110.745403905981,129.626509892419,1.89915435743316,19,30335510,30435510,411,1.57589155316605,0.232987680615689
21187,527,110.428989841615,129.798131311996,1.35087207980133,19,31135510,31235510,411,1.16414010149424,0.678483269114957
21188,527,109.873717160291,129.710399306705,1.32421271463399,19,32175510,32275510,411,0.909840637774799,0.936667330803583
21189,527,110.018777110632,129.876223730639,1.56859602483222,19,32875510,32975510,411,1.22113951804761,0.65581130970896
21190,527,108.893111559599,130.217172689595,1.01174823796485,19,33715510,33815510,411,0.266090796011469,1.92934424336518
21191,527,108.925254002895,130.25358869756,1.35383905503327,19,34475510,34575510,411,0.583202733271728,1.75332953647407
21192,527,108.80871359825,130.054570518684,0.95704486894138,19,35455510,35555510,411,0.196172702152489,2.00201383303395
21193,527,109.400583810681,129.921720376459,2.06575595701915,19,36375510,36475510,411,1.18480544255583,1.08925586985563
21194,527,109.573147904986,130.245446538027,2.781393808991,19,37035510,37135510,411,1.72220952100029,1.25831580389429
21195,527,107.892518249345,129.824593644069,2.96036037326006,19,38275510,38375510,411,0.50842177026489,2.31367386126094
21196,527,107.892698292072,129.909516670782,2.53994445188966,19,39795510,39895510,411,0.509194276619016,2.28780333994002
21197,527,108.271040765442,129.86562243051,2.32763417673875,19,41215510,41315510,411,0.559509412083594,2.23385333635991
21198,527,109.113401076949,129.84318066518,1.8253050821324,19,42775510,42875510,411,0.843889467565399,1.38560992335486
21199,527,111.710947630046,129.469629430983,3.76866188190413,19,44343676,44443676,411,1.95248416632972,1.19379345126717
21200,527,109.617916456454,129.562354890073,2.65877230626159,19,45355510,45455510,411,1.49545538674371,1.10168847099571
21201,527,109.902387824561,129.726050870599,2.60429519799229,19,45855510,45955510,411,1.73613060266204,0.824478946007688
21202,527,110.070145059297,129.806634049831,2.67129200066238,19,46235510,46335510,411,1.93060671768052,0.765913426027395
21203,527,109.911303159934,129.756482113111,2.30339814978495,19,47175510,47275510,411,1.6305581627677,0.638735702120049
21204,527,110.407403220797,130.658796873458,1.85250660785392,19,48995510,49095510,411,1.74179925943951,0.592463561548019
21205,527,108.801429632496,129.81787713641,0.900740462602414,19,51535510,51635510,411,0.136003108039173,2.02466026818713
21206,527,111.815023824458,129.230954417597,2.7901224184792,19,53255510,53355510,411,2.01781453767635,0.624003558242811
21207,527,108.084755531266,130.095258890829,2.47781785639463,19,54435510,54535510,411,0.668440480179823,2.45717307947043
21208,527,109.885937104893,129.681801067682,2.35161967171068,19,55775510,55875510,411,1.60269163012993,0.693643182615186
21209,527,109.949453005475,129.947823469114,2.10490331547145,19,56935510,57035510,411,1.6661396534398,0.556061774008689
21210,527,110.255221926178,130.112327470997,2.01437476539907,19,58395510,58495510,411,1.75050298488927,0.374574285703367
21211,527,110.162679675905,130.020344926411,0.948373313915826,19,60245312,60345312,411,0.917943327975679,0.965456402286459
21476,535,109.743290530376,129.745430754948,1.36341800490182,19,7195510,7295510,411,0.899057069360617,0.996905034861639
21477,535,109.197933356157,129.784724035563,0.958663572137986,19,8055510,8155510,411,0.361393672883707,1.67213745758482
21478,535,109.17666853307,129.793967150626,0.718879799948955,19,9255510,9355510,411,0.153483458032967,1.8494539496505
21479,535,109.914261961209,129.688019954192,1.23802818035978,19,10015510,10115510,411,0.855731742366034,0.981466346580557
21480,535,110.44423906982,129.54399565421,1.71343163051556,19,10335510,10435510,411,1.40452371196624,0.416918003339247
21481,535,110.71668407827,129.523999039642,1.71379448870231,19,10755510,10855510,411,1.37223774217795,0.428449411474273
21482,535,110.76251980226,129.48138646414,0.973370527470152,19,14895510,14995510,411,0.648761389376605,0.88284919630905
21483,535,109.613625053898,129.859911566478,2.08596800087839,19,16335510,16435510,411,1.34671948074209,0.873482406720549
21484,535,111.277890286318,129.585229060397,1.82155990113899,19,17195510,17295510,411,1.52810746412056,0.480994495335233
21485,535,110.556249027057,129.595349840543,1.65128332830719,19,18075510,18175510,411,1.3388039571782,0.437083073727541
21486,535,108.196099710053,130.065970515311,1.72512023708495,19,19555510,19655510,411,0.172669856010695,2.32121417942789
21487,535,109.111366653535,129.82584630474,1.44407985506658,19,20915510,21015510,411,0.662283243343542,1.49126847639623
21488,535,108.701805220268,129.697006081601,1.39144006075411,19,21995510,22095510,411,0.27631615303722,1.89582928734215
21489,535,108.445171057764,129.779812103406,1.15307440280744,19,22535510,22635510,411,0.0218685091745141,2.21848571016632
21490,535,108.336389393025,129.55679498171,1.60743569652825,19,23515510,23615510,411,0.0415431190310768,2.2034873938845
21491,535,108.90570683814,129.609281579824,1.82859604744921,19,24535510,24635510,411,0.577083956085876,1.60407621871183
21492,535,108.951152044922,129.755842018494,1.51257549913583,19,25235510,25335510,411,0.546448602912579,1.61794827143541
21493,535,109.206842507593,129.515789058316,0.769818502266465,19,26475510,26575510,411,0.206872790405494,1.81699622915082
21494,535,111.550140387924,129.679142279434,2.33221602715918,19,28755510,28855510,411,2.09954465486093,0.325195664815799
21495,535,110.745403905981,129.626509892419,1.89915435743316,19,30335510,30435510,411,1.57589155316605,0.232987680615689
21496,535,110.401131519852,129.819585616745,1.31313562705426,19,31135510,31235510,411,1.1506973643218,0.718553350228198
21497,535,109.854400471988,129.714799520752,1.3590209149815,19,32175510,32275510,411,0.931097372473096,0.923406844951018
21498,535,110.018777110632,129.876223730639,1.56859602483222,19,32875510,32975510,411,1.22113951804761,0.65581130970896
21499,535,108.893104061439,130.221941909135,1.00266168888856,19,33715510,33815510,411,0.257903887001878,1.93514162997266
21500,535,108.925112629345,130.240646998486,1.35278192602355,19,34475510,34575510,411,0.576936476498295,1.7506771635049
21501,535,108.833572369825,130.061880549585,0.904575838788047,19,35455510,35555510,411,0.151779403750958,2.01095688016095
21502,535,109.400583810681,129.921720376459,2.06575595701915,19,36375510,36475510,411,1.18480544255583,1.08925586985563
21503,535,109.57453825671,130.269086165606,2.78847602430169,19,37035510,37135510,411,1.71595898900752,1.2698141079355
21504,535,107.892518249345,129.824593644069,2.96036037326006,19,38275510,38375510,411,0.50842177026489,2.31367386126094
21505,535,107.892698292072,129.909516670782,2.53994445188966,19,39795510,39895510,411,0.509194276619016,2.28780333994002
21506,535,108.271040765442,129.86562243051,2.32763417673875,19,41215510,41315510,411,0.559509412083594,2.23385333635991
21507,535,108.411919630228,130.148016996761,1.3706110651158,19,42775510,42875510,411,0.174621823246649,2.19873792745169
21508,535,111.710947630046,129.469629430983,3.76866188190413,19,44343676,44443676,411,1.95248416632972,1.19379345126717
21509,535,109.617916456454,129.562354890073,2.65877230626159,19,45355510,45455510,411,1.49545538674371,1.10168847099571
21510,535,109.902387824561,129.726050870599,2.60429519799229,19,45855510,45955510,411,1.73613060266204,0.824478946007688
21511,535,110.070145059297,129.806634049831,2.67129200066238,19,46235510,46335510,411,1.93060671768052,0.765913426027395
21512,535,109.911303159934,129.756482113111,2.30339814978495,19,47175510,47275510,411,1.6305581627677,0.638735702120049
21513,535,108.801429632496,129.81787713641,0.900740462602414,19,51535510,51635510,411,0.136003108039173,2.02466026818713
21514,535,111.815023824458,129.230954417597,2.7901224184792,19,53255510,53355510,411,2.01781453767635,0.624003558242811
21515,535,108.084755531266,130.095258890829,2.47781785639463,19,54435510,54535510,411,0.668440480179823,2.45717307947043
21516,535,110.007556304038,129.561520310688,2.27523774833174,19,55775510,55875510,411,1.65650043515021,0.594505970461053
21517,535,109.969529596425,129.9421957064,2.06308675874741,19,56935510,57035510,411,1.63500192124286,0.530957327748898
21518,535,110.255221926178,130.112327470997,2.01437476539907,19,58395510,58495510,411,1.75050298488927,0.374574285703367
21519,535,110.178626783837,130.020419863322,0.921753056892819,19,60245312,60345312,411,0.91257088716846,0.959362136086772
21520,536,110.546660947279,129.271656046573,1.78790291892456,19,4190000,4290000,411,1.42924193086707,0.596220296113679
21521,536,110.26289472947,129.081336725508,2.34441679148482,19,5890000,5990000,411,1.69537638172091,0.830327520398186
21522,536,110.15158458873,129.707517628917,2.28509564718971,19,7195510,7295510,411,1.82981416020593,0.434673340156767
21523,536,109.180750651376,129.763743084009,1.21963550975644,19,9255510,9355510,411,0.5359824009888,1.53389771181456
21524,536,109.914261961209,129.688019954192,1.23802818035978,19,10015510,10115510,411,0.855731742366034,0.981466346580557
21525,536,110.444662302124,129.570395632669,1.69795617833351,19,10335510,10435510,411,1.39555406448944,0.412387506808572
21526,536,110.71668407827,129.523999039642,1.71379448870231,19,10755510,10855510,411,1.37223774217795,0.428449411474273
21527,536,111.779119802833,130.327020160581,2.19354136035309,19,11455510,11555510,411,2.27945684279177,0.0441863918463245
21528,536,112.730481332128,129.406858304367,1.96023961458434,19,12895510,12995510,411,1.23343957294866,0.415092343566538
21529,536,112.243575092027,130.56869852806,2.76099341788773,19,14895510,14995510,411,2.26643816316181,0.415851451063336
21530,536,111.268737533703,129.669723136281,2.40668398140592,19,16335510,16435510,411,2.10581921131508,0.396314965538491
21531,536,113.379762472688,128.852996444091,1.06697738115705,19,17195510,17295510,411,0.36542533637942,1.10593828124088
21532,536,112.841482760593,128.877024514758,1.56671898445279,19,18075510,18175510,411,0.714770028199239,0.94108334336421
21533,536,113.165917390717,129.012268738333,1.18125110333732,19,19555510,19655510,411,0.613537411937814,0.861192132291497
21534,536,112.980446101818,128.816392133271,0.974732111086385,19,20915510,21015510,411,0.419717045378297,0.965697102522831
21535,536,113.324432967544,129.13725493213,1.57929073760977,19,21995510,22095510,411,0.606039656246507,0.823807082714337
21536,536,113.272372012327,129.334797736321,2.53071646219721,19,22535510,22635510,411,1.07434533336561,0.785471972575732
21537,536,113.237057790054,129.379784272771,2.7162519845889,19,23515510,23615510,411,1.20042038857461,0.829216816254365
21538,536,112.070169909443,129.851392971078,3.11999159658386,19,24535510,24635510,411,2.13640674416761,0.63477993476695
21539,536,112.57135738504,129.881992156973,2.72484165600997,19,25235510,25335510,411,1.91934511809646,0.52510916934624
21540,536,112.369300837715,128.996736546745,2.55035693523132,19,26475510,26575510,411,1.41627062830249,1.04483185360301
21541,536,112.652836399511,129.743039436825,2.83390030889528,19,28755510,28855510,411,1.84688850582258,0.672341633438328
21542,536,112.374520298583,128.74333285667,2.25083965513057,19,30335510,30435510,411,1.10910292715304,1.15899145412514
21543,536,113.813079297423,129.686955815246,2.02955854808326,19,31135510,31235510,411,0.650202439226718,0.668417443930887
21544,536,113.724492178302,129.638943078738,3.06755830678083,19,32175510,32275510,411,1.28356433156778,0.750129168296557
21545,536,113.975070680426,129.891219615057,2.77660961194529,19,32875510,32975510,411,0.961827300703823,0.606110444270133
21546,536,108.893104061439,130.221941909135,1.00266168888856,19,33715510,33815510,411,0.257903887001878,1.93514162997266
21547,536,108.925254002895,130.25358869756,1.35383905503327,19,34475510,34575510,411,0.583202733271728,1.75332953647407
21548,536,113.013627135907,129.196958233741,1.67500992374565,19,35455510,35555510,411,0.87337345142373,0.639632680374267
21549,536,112.284778715503,129.040461557315,2.5772272042485,19,36375510,36475510,411,1.50740539898953,0.989658312853355
21550,536,113.769722205717,129.330453624205,1.27682127016694,19,37035510,37135510,411,0.437766652453731,0.997966476382108
21551,536,113.743308047535,129.5051907052,1.92803159299413,19,38275510,38375510,411,0.593499695341982,0.824256124083985
21552,536,112.110796749496,128.38199571243,1.78734311363761,19,39795510,39895510,411,0.955185131180447,1.44296955602638
21553,536,110.820101447474,128.506952743327,2.68851028180323,19,41215510,41315510,411,1.98528423413063,1.47165771666724
21554,536,109.113614547982,129.837858336847,1.84682108592311,19,42775510,42875510,411,0.854162492521003,1.38233760919068
21555,536,111.747423213982,129.499689531661,3.71779849284977,19,44343676,44443676,411,1.95747346812415,1.13834623037138
21556,536,112.862198003156,130.06827172267,3.3309855389599,19,44755510,44855510,411,1.53848133996986,0.373276940576546
21557,536,109.617916456454,129.562354890073,2.65877230626159,19,45355510,45455510,411,1.49545538674371,1.10168847099571
21558,536,111.270739103942,129.247846667479,4.31220281648543,19,45855510,45955510,411,1.73031274838097,1.80252451661857
21559,536,111.242339632087,128.913715231657,4.16117582963207,19,46235510,46335510,411,1.85682975865443,1.80876477830266
21560,536,112.705179419174,129.682198709248,3.33873561694825,19,47175510,47275510,411,1.73810563597826,0.777191438534493
21561,536,112.944223296848,129.61651419102,2.39631596095208,19,48995510,49095510,411,1.36773816883114,0.428213755176998
21562,536,108.801429632496,129.81787713641,0.900740462602414,19,51535510,51635510,411,0.136003108039173,2.02466026818713
21563,536,111.815023824458,129.230954417597,2.7901224184792,19,53255510,53355510,411,2.01781453767635,0.624003558242811
21564,536,112.807922479243,129.863004355043,3.32041312884757,19,54435510,54535510,411,1.63171275856945,0.568909202932265
21565,536,110.007556304038,129.561520310688,2.27523774833174,19,55775510,55875510,411,1.65650043515021,0.594505970461053
21566,536,109.969529596425,129.9421957064,2.06308675874741,19,56935510,57035510,411,1.63500192124286,0.530957327748898
21567,536,110.255221926178,130.112327470997,2.01437476539907,19,58395510,58495510,411,1.75050298488927,0.374574285703367
21568,536,114.388529197039,129.812739316567,1.79505603602686,19,60245312,60345312,411,0.12275983013022,1.0109178762824
